text,label
fikricim bak bu ülkede hastane yapılmadı bu ülkede üniversite yapılmadı bu ülkede yol yapılmadı bunların tamamını ak parti yaptı receptayyip erdoğan yaptı bir de şu bankaları batırmasaydı bu solcular biliyorsun sen hırsızları kim onlar hangilerin içini boşaltmasaydılar şimdi b,"['siyasi-figür', 'ekonomi', 'siyasi-parti', 'eğitim', 'sağlık']"
erdoğan bilim insanlarını aşağıladığı için ekonomiyi batırdı depremde bin insan öldü,"['afet', 'siyasi-figür', 'ekonomi']"
çizgisine gelmesi şartıyla millet ittifakına katılacağını söyledi ama kılıçdaroğlundan ses çıkmadı siz de biliyorsunuz ki zafer partisinin oyu o partinin toplamından daha fazla ilk anda aklıma gelenler bunlar cevabınızı bekliyorum bey kim gerçek muhalefet,"['seçim', 'politik-strateji', 'siyasi-parti']"
dünyada hastanesi olmayan tek ordu bizim ordumuz hastanelerini elinden aldılar seçilirsek ilk bir haftada gatayı açacağız kemal kılıçdaroğlu cumhurbaşkanı adayı,"['güvenlik', 'siyasi-figür']"
erdoğan sekiz yıllık görev süresi boyunca yaklaşık vakfı vergiden muaf tuttu bu vakıflar arasında oğlu bilal erdoğanın yöneticisi olduğu tüğva kızı sümeyye erdoğan bayraktarın yöneticisi olduğu kadın ve demokrasi vakfı kadem da yer alıyor erdoğan damadı berat albayrakın yöneticisi olduğunun eğitim ve kültür vakfı ile diğer damadı selçuk bayraktarın yöneticisi olduğu türkiye teknoloji takımı vakfının da vergi muafiyetinden yararlanmasını sağladı sıra cemaatlerde,"['dernek', 'siyasi-figür', 'eğitim']"
duayen gazetecinin hazin sonu ahsjajdjajsak kardeşim şimdi o canhıraş savunduğun pkklı şarkıcılar ve kılıçdaroğlu gelip madalyanı takarlar çok söyledik sen dinlemedin kadıköyde kiralar da ateş pahası şimdi tüh ajsjsjxja,"['siyasi-figür', 'konut', 'kültür-ve-sanat']"
ince son sayın erdoğanın attığı çorap ı olamazsın şimdi okursan bu yazıyı diyeceksin ki ben cumhurbaşkanı adayıyım neden yazarken sayın kullanmamış diye çünkü sen ona hak etmiyorsun kazanırsan adını geçireceğim heryerde sayın olur ama şimdi değil,"['seçim', 'kültür-ve-sanat', 'hükümet', 'siyasi-figür']"
onların tek derdi başörtüsü o yüzden olar için fark etmiyor ha ince olsun ha kılıçdaroğlu bünyüzden islam düşmanlığı yapıyorlar,"['siyasi-figür', 'din']"
receptayyip erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus olmak üzere cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacağız doğru adam,"['siyasi-figür', 'ekonomi']"
noldu ya oyları patlatıyordun babacan şimdi kayıplara karışıp chpkk ya mı sığındın utan ya utan sen erdoğan ne mevkiler verdi şimdi sığınmacı gibi yardakçı olmuş garip gureba biri oluşsun ben senin halinde utanıyorum ya sen kendi halinden birazcık utanma duygusu duymadın babacan,"['mülteciler', 'seçim', 'siyasi-figür']"
ingiliz the guardian selçuk bayraktarın dünya savunma sanayisine verdiği zarar trilyon dolar artık tankların bir önemi kalmadı kılıçdaroğlu soğan çok pahalı,"['siyasi-figür', 'ekonomi']"
çok teşekkür ederim receptayyip erdoğan cumhur ittifakı yaşatır,"['politik-strateji', 'siyasi-figür']"
kez milletvekili listesinde yer bulamayan ibrahim tatlıses sessizliğini bozdu benim meselem sayın erdoğan,"['siyasi-figür', 'hükümet']"
bu sözü türkiyeye nasıl uyarlayabilirim diye düşünüyorum depremle milyon insanın ölmesini bu açıklar mı recep erdoğanın bu ülkenin taşında da ekmeğinde de gözü olduğundan onu yurduna mı mezar kazıldı veya siktirin lan pezevenkler atmak dışında fonksiyonunuz yok mu,['afet']
bop kuklasısınız bop çocuğu olsaydık israil erdoğanı desteklerdi size değil aklınız çalışmıyorsa bj dediklerimi bir kenara yaz,"['terör', 'dış-politika']"
sayın kılıçdaroğlu senin ssk genel müdürü iken hastane den sonda ile kapının önüne atıldı bu millet onları unuttuk mu garo bile anladıysa uyandı millet zilletin ganyanın peşinden koşmaz,"['siyasi-figür', 'sağlık']"
sığınmacılardan da bahsedin sayın kılıçdaroğlu mitinglerinizde,"['siyasi-figür', 'mülteciler']"
kesin rakam istiyoruz kılıçdaroğlunun dediği gibi yoksulluk sınırı üstüne çıkaracağız ya da bin den aşağı olmayacak gibi bir söylem bekliyorum yoksa enflasyon çıkar devlet verir al sana enflasyon üstü zam ne anladım bu işten,"['ekonomi', 'sosyal-yardım']"
bunların içine o kadar işlemiş ki erdoğan düşmanlığı bilebile algı yapar yalan konuşurlar,"['siyasi-manipülasyon', 'siyasi-figür']"
receptayyip erdoğanın yanında olmayıp dinsiz chpnin yanında mı olacaktık özgür özel oğlan veli ağbabaya hain diyen cemal enginyurt chp listelerinden istanbulun üncü sırada aday gösterildi,"['siyasi-figür', 'siyasi-parti', 'din', 'sivil-haklar', 'seçim']"
cumhurbaşkanlığı receptayyip erdoğan millet vekilliği erbakan yeniden refah partisi,"['sosyal-yardım', 'siyasi-figür']"
rezalet bir erdoğan tezgahı ve ürünü kahrolsun sahte müslüman akp ve yrp,"['siyasi-manipülasyon', 'siyasi-parti', 'din', 'siyasi-figür']"
patates soğaaan güle güle erdoğan yaşasın ucuz patates ve soğanın özgürlüğü,"['sivil-haklar', 'siyasi-figür']"
bay kemal gelecek yabancıya konut satışı yasaklanacak göçmenler gönderilecek konut fiyatları düşecek kira fiyatları düşecek enflasyon düşecek dolar düşecek değişim şart değiştir rahat et teşekkürler kılıçdaroğlu,"['siyasi-figür', 'konut', 'ekonomi']"
taklit internet vaadinden sonra kyk için de gözler iktidarda değil mi gençler millet ittifakı aylar önce yaş arası ücretsiz internet demişti iktidar gb ile kendisine güldürdü kyk saatleri için de bu kafayla dakika verirler artık cumhurbaşkanı erdoğan,"['iş-ve-istihdam', 'mesleki-haklar', 'politik-strateji', 'siyasi-figür']"
maxilla gerçekleri bir müslüman türk anlattığında neden kuduruyorsunuz zorunuza gitmesin bin hekim dilekçe vermiş geri dönüş için receptayyip erdoğan hepsini affetti adam olun devlete karşı propaganda yapmadan işinize bakın,"['sağlık', 'hükümet', 'siyasi-figür', 'din']"
sendai ı oğlu grafiğinde yalan sende o da yüzsüzsünüz ama sana ekstra gaita yalayıcılığı yapıyorsun dün ı oğlu yaptığın metroyu erdoğan açtı sana büyük haksızlık hadi bugünde git sen bir daha aç sende utanma yok yaparsın ne de olsa o metro ibb tahüdünde duruyor halen,"['siyasi-figür', 'çevre-ve-şehircilik', 'ulaşım']"
kemal kılıçdaroğlu depremzedelere bedava konut vereceğiz derken iyi partili bilge yılmaz bu mümkün değil uzun vadeye yayarak ücretleri toplayacağız diyor bu ne yaman çelişki,"['mesleki-haklar', 'iş-ve-istihdam', 'siyasi-figür', 'afet', 'siyasi-parti']"
bay kemal gelecek yabancıya konut satışı yasaklanacak göçmenler gönderilecek konut fiyatları düşecek kira fiyatları düşecek enflasyon düşecek dolar düşecek değişim şart değiştir rahat et teşekkürler kılıçdaroğlu,"['siyasi-figür', 'konut', 'ekonomi']"
farkında mısınız birileri laf ebeliği yaparak elinde soğanla poz verirken cb erdoğan cam sakura hastanesine giden açılışı ardından pendikteki açılışa bugün teslim töreni maşallah hızına yetişemiyoruz liderlik masa başında değil iş başında olur,"['siyasi-figür', 'sağlık']"
receptayyip erdoğanı tebrik ederim resmen partisini temize çekti ne kadar çürük çarık varsa hepsi dışarı atıldı bir kaç kişi kaldı onları da atsaydı oy verebilirdim,"['siyasi-figür', 'seçim']"
senin başbakan olduğun zamanlarda yörük ahmet yıllar sonra adayımız kılıçdaroğlu diyecek deseler inanmazdım inanmadığım her şey için özür diliyorum,"['siyasi-figür', 'hükümet', 'seçim']"
gayet net ve içim rahat yazıyorum chpyi kılıçdaroğlu yönetmiyor kumpas davalarında atatürkçü askerlerimizi gazetecilerimizi içeri alan malum örgüt mensuplarının yargıya rahatlıkla sızmasını sağlayan kişiyi chp bünyesine kattı sana oyum yok chp,"['siyasi-parti', 'siyasi-figür', 'adalet']"
şarkıyı dinlemedim şarkıyı yaşadım cumhurbaşkanı erdoğan ağrıda naci görür ersan şen görevden sahte parkinson mansur yavaş orduda doğru adam tcg anadolu hayırlı bakanlar ogg,"['siyasi-manipülasyon', 'kültür-ve-sanat', 'siyasi-figür']"
dernek adı altında milletten çaldıklarını dernek aracılığıyla yurtdışında ki hesaplarına aktardığı yer davaya hemen gizlilik kararı geldi tabii teşekkürler kılıçdaroğlu kızılay hizbullah konya adana hulusi akar istifa naci görür,"['siyasi-figür', 'dernek']"
bak bakalım saklıyormuymuş saklamıyormuymuş gör kubilay bey arkasını sıvazladığın ipek hanım aynı kanalda hafta arayla nasıl bir seçim otobüsüm birde cep telefonum var diyen sayın maşallah oda erdoğan formatında erdoğana bir yüzüğüm var diyordu,"['çevre-ve-şehircilik', 'siyasi-figür', 'seçim', 'ulaşım']"
eşi selvi kılıçdaroğlu pkk linin cenazesine gitti ömrü yeterse kendisi de gitsin diye mi dua ediyorsun,"['siyasi-figür', 'din', 'terör']"
bu eleman hayranlarının çoğunun profil resmi atatürk eleman tartışmasız atatürk düşmanı chp belediyesi çalışanı provokatör gerizekalılık seviyesi milli güvenlik tehdidi boyutuna vardı ben saygı falan duymuyorum bütün siyasi fikri erdoğan gitsin olan bir güruhla zerre ortak menfaatim olamaz bu kadar salaklık sazanlık şuursuzluk olamaz,"['güvenlik', 'siyasi-figür', 'siyasi-parti', 'hükümet']"
hatta ve hatta millet ittifakı listesine erdoğanın sevindiğine eminim ama kanıtlayamam siyasal islam kökeninden gelen milletvekillerini burada yumuşak karın bence gelecek partisi gerektiğinde uygun bir pazarlıkla kendi tarafına çekebileceğini düşünüyordur,"['politik-strateji', 'hükümet', 'ideoloji']"
kimler için o güzel günler türk deniz kuvvetleri komutanlığının amiral gemisinin kahraman askerimize teslimi ve fırkateynin saç kesim törenine sevinen yurttaşlar için değil sanki sırrı sakık silo demirtaş için mi bahsettiğiniz güzel günler erdoğan bahçeli,"['siyasi-figür', 'güvenlik', 'adalet']"
emeğinize sağlık erdoğan bey,"['siyasi-figür', 'sağlık']"
kılıçdaroğlu rezil eden vatandaş haykırdı gel alınan rüşvetlerin hes aracılığıyla,"['siyasi-figür', 'adalet']"
sadece ülkemizin değil dünyanın ilk şıha ve türkiyenin en büyük savaş gemisi olan tcg anadoluyu deniz kuvvetleri komutanlığımıza teslim ettik nereden nereye dedirten büyük bir eseri daha ülkemize kazandıran receptayyip erdoğan liderliğinde durmak yok çalışmaya devam,"['siyasi-figür', 'güvenlik', 'kültür-ve-sanat']"
tiyatrocu muhalefet kutlu yürüyüş receptayyip erdoğan kazanacak adam kazanacak,"['seçim', 'kültür-ve-sanat', 'siyasi-figür']"
ev kiraları erdoğan belirlemiyor biraz düşünebilsen bunu ev sahiplerinin yaptığı bilirdin doğalgaza gelince ben sana burada benim faturamı atım istersen bakarsın euro aylık kira euro aldığım maaş giderim mutfak çocuk harcaması hariç sabit ayda sen düşün,"['konut', 'siyasi-figür']"
atatürkü sömürmeye hala devam atatürk sağ olsaydı eğer chp ve kuruluş felsefesini abd nato hdpkk ye paye eden kılıçdaroğlu ve ekinini kayıkçı küreğiyle kovalardı eğer atatürkçü olsaydınız izmir iktisat konkresinde konuşan öndere bir cevap verirdiniz tabi yerse,"['siyasi-figür', 'dış-politika', 'siyasi-parti']"
bu benim fikrim kemal kılıçdaroğlu ve yeni chpde kimseye güvenmiyorum bu benim ifade özgürlüğüm,"['sivil-haklar', 'siyasi-figür']"
bir oy kılıçdaroğlu bir oy tipe,"['siyasi-figür', 'siyasi-parti']"
cumhurbaşkanı erdoğan üniversiteli öğrencilere bir defaya mahsus olmak üzere cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlanacak,"['siyasi-figür', 'eğitim']"
kemal kılıçdaroğlu millet ittifakının iktidarında çanakkalenin bir bakanı olacak,"['hükümet', 'siyasi-figür', 'politik-strateji']"
erdoğan efendi sen seccadeyi geleceğinin bekası olarak görüyorsun ama aslında senin bekan kızılay ve içini çökerdirdin kadim kurumlar olacak güle güle erdoğan,"['siyasi-figür', 'dernek']"
eğer seçimi erdoğan kazanır ve bu yasayı çıkarrmassa vebali siz ve sizin gibi zihniyet,"['seçim', 'siyasi-figür']"
tabii ekrem bey kentsel dönüşüme karşıyız halk bunu istemiyor istanbul ilçelerini sayarak karşı çıkan benim işlemi kime yutturamaya çalışıyorsunuz isteseniz de istemeseniz de erdoğan aklınızı alacak,"['konut', 'siyasi-figür']"
hdp aday çıkarırken mansur yavaş nasıl kazanıyordu bir açıklayıversene de avukatla ysk önünde olacağını söyleyip hepimizi göt gibi sandık başında bırakmış biri mi kurtarıcımız ama kılıçdaroğlu suçlu tabii,"['seçim', 'siyasi-figür', 'siyasi-parti', 'adalet']"
sağlık namussuz ergenekon pci tayyibin dışkısıyla beslenen zavallı lağım faresi allah seni tanrın erdoğan ile birlikte hasretsin inşallah,"['siyasi-figür', 'sağlık']"
evet tek adam rejiminden kurtulmak istiyoruz iç güçler yani millet olarak birleştik dış güçler bizi ilgilendirmez sandık gelecek ve erdoğanı cumhurbaşkanlığından demokratik yolla indireceğiz çok az kaldı,"['ideoloji', 'seçim']"
erdoğana karşı atatürkçü görünenlerin hepsi soluğu ya kandilde yada hdpnin kahvaltı masasında aldı kılınçlar çekildi kartlar açık oynanıyor isteyen bölücü pkk destekçisi li masaya oy versin un öcünü alsınlar biz fatihin yolundayız bizdeki ağırlık bizdeki teraziyi bozar,"['terör', 'seçim', 'ideoloji']"
bekir bozdağ sence fetöcülerin nerelerde önünü açtı ya da melik amcanız ya da sayın erdoğan ne istediniz de vermedik diyerek ne demek istemiş olabilir ah nedim aaah kafa gitmiş senin kızılay da kan yok sence chp ip lider mi vermiyor yoksa ülke geneli bir problem mi var matematik,"['siyasi-figür', 'siyasi-parti', 'dernek']"
cumhurbaşkanı erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacak aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
bunları evvelden beri söylüyorlar hiç bir zaman öyle bir şey olmayacağını da biliyorlar sizde biliyorsunuz erdoğan gitsin bunların yine kafasına vurup ekmeğini alırız rahat olun oyunuzu millet ittifakına verip arkanıza yaslanın,"['politik-strateji', 'siyasi-figür', 'seçim']"
feyzi baba olarak kalmak istiyorsan bu listeye müdahale et yazık etme bingöl e sonuç hüsran olur eskiden ittifak yoktu insanlar listeyi beğenmeseydi bile erdoğan için verirdi oyunu şimdi öyle değil insanımız erdoğana oy verip milletvekilliği oyunu ittifak ortaklarına verir,"['seçim', 'siyasi-figür', 'politik-strateji']"
sığınmacıları avrupaya göndererek avrupanın huzuru bozulsun isteyen kılıçdaroğlu oy verir erdoğan avrupanın huzuru bozulmasın diye sığınmacıları türkiyede tutarak türk milletinin huzurunu bozuyor,"['mülteciler', 'seçim', 'siyasi-figür']"
cumhurbaşkanı erdoğan doğal afet yardım görevleri ve insani operasyonlar çerçevesinde de kullanabileceğimiz bu gemide tam teşekküllü hastane ve ameliyathane yer alıyor,"['siyasi-figür', 'çevre-ve-şehircilik', 'sağlık']"
o kadar çocuk öldü insanlar uzuv kaybetti ama siz sadece sokaktaki başıboş köpekleri yad ettiniz insanlık için çalışmadınız başımıza bela ettiniz o yüzden siz yayın kalkın erdoğana dua edin erdoğan olmasa yüzünüze bakan olmaz,"['din', 'siyasi-figür', 'mülteciler']"
erdoğan ne yapsın kentsel dönüşüm dedikçe oyla sınanılıyor kazmayı vurunca bütün muhalefet ayağa kalkıyor o esnada siz bilimadamları süs beş,"['konut', 'siyasi-figür']"
merhaba maaş hesaplama robotu yaşlılık aylığı bağlandığı için hesaplama yapılamaz diyorsa ben artık yaşlı mıyım,"['iş-ve-istihdam', 'ekonomi']"
özel para toplama izni aklı cumhurbaşkanı erdoğanın onayıyla ismailağa cemaatinin devletten izinsiz yardım toplamasına izin verildi erenköy cemaatinin vakfı ile vakıfları da vergiden muaf tutuldu,"['siyasi-figür', 'dernek']"
a q k kılıçdaroğlu ülke mi yönetiyor yönetince görürsün millet yoksulluk içinde bir sizin gibi o karnı doyuyor,"['siyasi-figür', 'sosyal-yardım']"
sayın kılıçdaroğlu sizden yine depremle ilgili video ve boğaziçi üniversitesi ile ilgili video bekliyorum saygılarımla,"['afet', 'siyasi-figür']"
kemal kılıçdaroğlu süleyman şah türbesini vatan toprağımızdan kaçıranlar bize milliyetçilik dersi veremez size söz süleyman şah türbesini vatan toprağımıza geri koyacağım,"['ideoloji', 'siyasi-figür', 'eğitim']"
